"Maximum.training.sensitivity.plus.specificity.cumulative.threshold",18.7035
"Maximum.training.sensitivity.plus.specificity.Cloglog.threshold",0.3566
"Maximum.training.sensitivity.plus.specificity.area",0.3944
"Maximum.training.sensitivity.plus.specificity.training.omission",0.0938
