"Equal.training.sensitivity.and.specificity.cumulative.threshold",30.0142
"Equal.training.sensitivity.and.specificity.Cloglog.threshold",0.4767
"Equal.training.sensitivity.and.specificity.area",0.2743
"Equal.training.sensitivity.and.specificity.training.omission",0.2708
