"Maximum.training.sensitivity.plus.specificity.cumulative.threshold",20.3972
"Maximum.training.sensitivity.plus.specificity.Cloglog.threshold",0.4117
"Maximum.training.sensitivity.plus.specificity.area",0.3968
"Maximum.training.sensitivity.plus.specificity.training.omission",0.101
