"Equal.training.sensitivity.and.specificity.cumulative.threshold",33.6051
"Equal.training.sensitivity.and.specificity.Cloglog.threshold",0.5226
"Equal.training.sensitivity.and.specificity.area",0.2725
"Equal.training.sensitivity.and.specificity.training.omission",0.2727
