"Maximum.training.sensitivity.plus.specificity.cumulative.threshold",20.582
"Maximum.training.sensitivity.plus.specificity.Cloglog.threshold",0.4014
"Maximum.training.sensitivity.plus.specificity.area",0.3834
"Maximum.training.sensitivity.plus.specificity.training.omission",0.09
