"Equal.training.sensitivity.and.specificity.cumulative.threshold",30.6792
"Equal.training.sensitivity.and.specificity.Cloglog.threshold",0.5086
"Equal.training.sensitivity.and.specificity.area",0.24
"Equal.training.sensitivity.and.specificity.training.omission",0.24
