"Maximum.training.sensitivity.plus.specificity.cumulative.threshold",16.0794
"Maximum.training.sensitivity.plus.specificity.Cloglog.threshold",0.3314
"Maximum.training.sensitivity.plus.specificity.area",0.3824
"Maximum.training.sensitivity.plus.specificity.training.omission",0.04
