"","Variables","VIF"
"1","cldtot_avg",3.42926141585575
"2","evpintr_avg",25.4362655345844
"3","hflux_avg",17.0079533477274
"4","lai_avg",25.4935792620064
"5","qinfil_avg",13.2468063189908
"6","qv2m_avg",14.6886889884649
"7","swgnt_avg",12.6510812326695
"8","t2m_avg",421.667928530776
"9","ts_avg",2706.78706154217
"10","tsurf_avg",2165.50376078325
