"","rm","fc","tune.args","auc.train","cbi.train","auc.diff.avg","auc.diff.sd","auc.val.avg","auc.val.sd","cbi.val.avg","cbi.val.sd","or.10p.avg","or.10p.sd","or.mtp.avg","or.mtp.sd","AICc","delta.AICc","w.AIC","ncoef"
"1","1","L","rm.1_fc.L",0.78180376344086,NA,0.0420574152678995,0.0220115477458974,0.764756052631579,0.0370564601657258,NA,NA,0.12046783625731,0.100066664964713,0.0111111111111111,0.0248451997499977,1962.087419762,26.2318756836357,1.83568305057617e-06,8
"2","2","L","rm.2_fc.L",0.781448924731183,NA,0.042735943796428,0.0237045422174333,0.763447514619883,0.0384816918570193,NA,NA,0.108771929824561,0.086995060919949,0.0111111111111111,0.0248451997499977,1963.53010386234,27.6745597839715,8.92324517884547e-07,8
"3","3","L","rm.3_fc.L",0.780105913978495,NA,0.0426789710131184,0.0269513839767182,0.760195233918129,0.0396430065160358,NA,NA,0.119298245614035,0.0725240514522924,0.0111111111111111,0.0248451997499977,1962.39147868685,26.5359346084783,1.57678377104793e-06,7
"4","1","Q","rm.1_fc.Q",0.776361827956989,NA,0.0464415269796112,0.0361658150077919,0.763500614035088,0.0492204282396465,NA,NA,0.118713450292398,0.0698579562994992,0.0216374269005848,0.0296462967383312,1951.50789556488,15.6523514865139,0.000364009055637299,7
"5","2","Q","rm.2_fc.Q",0.776360752688172,NA,0.0467437341552078,0.034917178804798,0.762460730994152,0.0484666350799879,NA,NA,0.141520467836257,0.0930541486826483,0.0111111111111111,0.0248451997499977,1953.11428420736,17.2587401289893,0.000163038182886874,7
"6","3","Q","rm.3_fc.Q",0.775458602150538,NA,0.0465494781729098,0.033611987856884,0.761245058479532,0.0470090737828352,NA,NA,0.130409356725146,0.0838727794821393,0.0216374269005848,0.0296462967383312,1953.04691976751,17.1913756891383,0.000168623200715355,6
"7","1","LQ","rm.1_fc.LQ",0.814218279569892,NA,0.0551547407618144,0.033368893315261,0.789635233918129,0.0496513134840164,NA,NA,0.173684210526316,0.152546412572643,0.0216374269005848,0.0296462967383312,1935.85554407837,0,0.911962809081159,14
"8","2","LQ","rm.2_fc.LQ",0.806734946236559,NA,0.0521292618934724,0.0302581458479561,0.775536871345029,0.0430471447995285,NA,NA,0.173684210526316,0.11836869826742,0.0111111111111111,0.0248451997499977,1940.85866852076,5.00312444238807,0.0747416117462529,11
"9","3","LQ","rm.3_fc.LQ",0.803891935483871,NA,0.0480689583688952,0.0274359331699949,0.76608447368421,0.0389533994790944,NA,NA,0.151461988304094,0.0718132464702164,0.0111111111111111,0.0248451997499977,1944.42004677864,8.56450270027585,0.0125956039420094,10
