"Equal.training.sensitivity.and.specificity.cumulative.threshold",34.8245
"Equal.training.sensitivity.and.specificity.Cloglog.threshold",0.5149
"Equal.training.sensitivity.and.specificity.area",0.2728
"Equal.training.sensitivity.and.specificity.training.omission",0.2727
