"Maximum.training.sensitivity.plus.specificity.cumulative.threshold",28.1378
"Maximum.training.sensitivity.plus.specificity.Cloglog.threshold",0.4666
"Maximum.training.sensitivity.plus.specificity.area",0.3334
"Maximum.training.sensitivity.plus.specificity.training.omission",0.1313
